row,col,x_center_nominal_mm,y_scanline_relative_mm,start_source_index,stop_source_index_exclusive,sample_count,median_current_A,mean_current_A,std_current_A,high_sample_fraction,binary_0_low_1_high
3,29,59.0,6.0,1714,1723,9,5.993224e-05,5.970168888888889e-05,7.8411089859711e-07,1.0,1
3,30,61.0,6.0,1705,1714,9,5.926524e-05,5.9120562222222225e-05,4.421370543615471e-07,1.0,1
3,31,63.0,6.0,1695,1705,10,6.0268115e-05,6.028908100000001e-05,2.3544719940785103e-07,1.0,1
3,32,65.0,6.0,1686,1695,9,6.055833e-05,6.0534393333333325e-05,1.0270260409984123e-07,1.0,1
3,33,67.0,6.0,1677,1686,9,6.030685e-05,6.024138e-05,2.1187401990595992e-07,1.0,1
3,34,69.0,6.0,1668,1677,9,6.008942e-05,6.004355777777778e-05,1.0319046615929711e-07,1.0,1
3,35,71.0,6.0,1658,1668,10,5.9454115000000005e-05,5.9063702e-05,8.952118736679044e-07,1.0,1
3,36,73.0,6.0,1649,1658,9,6.069418e-05,6.0607658888888875e-05,3.4192334056869265e-06,1.0,1
3,37,75.0,6.0,1640,1649,9,6.517764e-05,6.516324555555556e-05,3.3974990838396244e-08,1.0,1
3,38,77.0,6.0,1631,1640,9,6.514168e-05,6.514649666666667e-05,2.0715261684727546e-08,1.0,1
3,39,79.0,6.0,1621,1631,10,6.519570499999999e-05,6.5191382e-05,3.356627319200104e-08,1.0,1
4,0,1.0,8.0,2015,2025,10,3.3060574999999996e-07,3.306838e-07,3.058804733878954e-10,0.0,0
4,1,3.0,8.0,2025,2034,9,3.317593e-07,3.318301888888889e-07,3.1985131422251485e-10,0.0,0
4,2,5.0,8.0,2034,2043,9,3.33144e-07,3.331110222222222e-07,3.917790555849823e-10,0.0,0
4,3,7.0,8.0,2043,2052,9,3.343754e-07,3.3435432222222215e-07,3.564156929385173e-10,0.0,0
4,4,9.0,8.0,2052,2062,10,3.3566885e-07,3.3569971000000003e-07,4.278453843387899e-10,0.0,0
4,5,11.0,8.0,2062,2071,9,3.370912e-07,3.370292333333333e-07,3.10226970673631e-10,0.0,0
4,6,13.0,8.0,2071,2080,9,3.383061e-07,3.3830632222222223e-07,3.942450416168918e-10,0.0,0
4,7,15.0,8.0,2080,2089,9,3.396406e-07,3.3962664444444447e-07,3.71895869867745e-10,0.0,0
4,8,17.0,8.0,2089,2099,10,3.41007e-07,3.4100885e-07,4.166887525479839e-10,0.0,0
4,9,19.0,8.0,2099,2108,9,3.423006e-07,3.422842e-07,3.599413038569273e-10,0.0,0
4,10,21.0,8.0,2108,2117,9,3.434958e-07,3.434742666666666e-07,3.4933028942694155e-10,0.0,0
